number1,number2,length1,length2
1006036674,437584,10,6
4847588100,231676,10,6
2910473755,277366,10,6
3870665193,683165,10,6
8692626077,410912,10,6
3545888574,127632,10,6
3075336306,472437,10,6
9271011895,126240,10,6
6066891652,911720,10,6
1419230288,737319,10,6
5922601638,840381,10,6
9330083098,797876,10,6
3974218082,929353,10,6
2699024385,105762,10,6
6050491790,845713,10,6
8187075691,173877,10,6
7127619839,871205,10,6
2207373392,307303,10,6
7893564237,818859,10,6
7674027155,536673,10,6
8945009794,778072,10,6
9318044851,643762,10,6
8662153183,872531,10,6
5426437930,756683,10,6
4823179624,676323,10,6
8271518184,426770,10,6
1642225550,568812,10,6
8101804557,390317,10,6
5564110507,788316,10,6
4295286645,313870,10,6
2156643204,621268,10,6
9186110796,718564,10,6
7493245744,231910,10,6
5018960171,649969,10,6
5620295712,170253,10,6
8679741709,649257,10,6
1651888401,474472,10,6
3703875251,299701,10,6
7175770349,767122,10,6
3515801600,681210,10,6
2296037184,446280,10,6
5157011383,276580,10,6
3064876631,997113,10,6
3683266187,814903,10,6
5924236702,738909,10,6
6537917182,744268,10,6
6672567977,406887,10,6
5704662407,656935,10,6
1894143370,574636,10,6
8652899719,787629,10,6
1887064042,940002,10,6
9741353368,750460,10,6
2220246556,760511,10,6
2755437214,379125,10,6
5919338305,267296,10,6
3889871574,443968,10,6
5427057076,124442,10,6
1692704061,473732,10,6
1666151851,941488,10,6
3474563758,715438,10,6
6750023590,644286,10,6
8993675469,997949,10,6
4928802048,602287,10,6
2571829184,196952,10,6
7004231139,217269,10,6
8777422174,228827,10,6
4575230458,100317,10,6
5288107705,579898,10,6
7267939795,5577551,10,7
6447063073,8707972,10,7
9971800283,9071350,10,7
9644254598,9161199,10,7
5402779403,5319133,10,7
2041391002,7696957,10,7
5620375711,2789030,10,7
6371625295,1171009,10,7
8288744421,4819051,10,7
8045964793,7807933,10,7
7078985623,6231126,10,7
9022176448,9939368,10,7
6589257892,8940868,10,7
4837575319,1884064,10,7
2983248952,9997290,10,7
3752917989,3017057,10,7
9070847930,4973608,10,7
5565400009,5249924,10,7
1514734482,5311737,10,7
7285520421,2541394,10,7
1500748433,2102935,10,7
2547976896,8871231,10,7
3838383400,7307445,10,7
3282701351,7128077,10,7
9191449308,4535093,10,7
5113974492,1412947,10,7
9627724447,1343784,10,7
9135275095,4615119,10,7
9013843784,7687014,10,7
4163668551,3716860,10,7
4655440941,8454694,10,7
1559824204,9502952,10,7
3817551355,2083968,10,7
1525238082,6528520,10,7
3118425285,5601531,10,7
3717811973,1923162,10,7
9390199193,4842868,10,7
6976017922,4333618,10,7
5027355091,4788887,10,7
9644279729,3423145,10,7
4738274171,3184843,10,7
7622157610,1722590,10,7
8852965658,2207722,10,7
8162563795,2217574,10,7
6116575736,9308662,10,7
1527639110,8272863,10,7
4623891391,5143446,10,7
2756205326,2609816,10,7
4388967757,3877326,10,7
5133711621,8159986,10,7
7287819222,9529604,10,7
3502202668,4227598,10,7
5071065351,9605999,10,7
3990965567,5723317,10,7
6643529709,5951316,10,7
4663090922,6281770,10,7
6369421162,4529510,10,7
5831746890,2442547,10,7
9383693118,8442851,10,7
6489619756,1894129,10,7
9630872427,4566967,10,7
9355438685,3456841,10,7
1982717607,2773959,10,7
4194510702,3435636,10,7
1317677960,9523727,10,7
5846318588,7194871,10,7
3568538301,2941487,10,7
3695522804,5248257,10,7
1830500824,5631628,10,7
1377032037,8731526,10,7
3461678146,9891994,10,7
7747102113,8947351,10,7
4245317414,5396932,10,7
6374156522,6313741,10,7
4286913595,4203849,10,7
8236928236,6815648,10,7
2250780680,3938407,10,7
5735586285,5036821,10,7
6562883103,7944775,10,7
5226600045,1732335,10,7
8531626865,4701779,10,7
3165633227,9681537,10,7
3189880104,2398517,10,7
2077048980,1909082,10,7
1866327390,3002913,10,7
4613842401,2228151,10,7
7677806854,1065849,10,7
4975339421,8547067,10,7
2664575940,1730059,10,7
3121753912,5412962,10,7
4261932722,3834878,10,7
2086541403,2864577,10,7
3607796222,6313678,10,7
3091052824,8316181,10,7
3027623238,3690273,10,7
9642812563,3361756,10,7
1053137283,5598697,10,7
9578023364,1756062,10,7
7240034933,9341718,10,7
1802184730,3525772,10,7
5701242390,27118614,10,8
9620494429,82733112,10,8
6423903401,83205407,10,8
9049672875,60252491,10,8
8279929166,18501071,10,8
4888934175,42143171,10,8
2093101183,49705752,10,8
2513719706,74317673,10,8
3597274188,44098563,10,8
5446630355,99267030,10,8
1175756919,23244611,10,8
6839642255,47090916,10,8
5116917681,35608347,10,8
6009685944,83199070,10,8
9521342703,84739004,10,8
9317826877,18652458,10,8
6867811701,58110280,10,8
3694079466,54295490,10,8
2172754942,53220490,10,8
4645279790,19699031,10,8
6056984386,64633351,10,8
6391204744,76376751,10,8
7373297885,87994888,10,8
7417465087,67827283,10,8
3598311861,42984982,10,8
8366752027,56017286,10,8
9903757779,55718284,10,8
1636476042,71164986,10,8
6257664583,39867792,10,8
8126252855,34013160,10,8
9362003508,99532379,10,8
4982369110,14598846,10,8
2917868771,79160262,10,8
8400341908,73464571,10,8
2806098238,58961960,10,8
9504795864,58355894,10,8
4745649303,15344244,10,8
7203606515,41934183,10,8
8925022605,44846170,10,8
6136121395,93095721,10,8
7323814524,31555453,10,8
2281872584,33046249,10,8
3654118816,61009311,10,8
5744031746,80507462,10,8
2973734156,88936629,10,8
1899950874,23680749,10,8
3922927463,54687934,10,8
9908538707,71797427,10,8
2664274366,70611442,10,8
8238185944,74147438,10,8
2374760926,38394670,10,8
9010660415,70710656,10,8
5709498387,88180842,10,8
5015939533,78060489,10,8
7683712296,47342835,10,8
6096778540,69994522,10,8
5706046007,96871933,10,8
8769174012,37520519,10,8
8090344751,66047953,10,8
7240912102,98158910,10,8
1165520559,23260387,10,8
1168006266,86116209,10,8
7090121590,28801997,10,8
2596368687,27449613,10,8
1763872950,81488821,10,8
5870453452,34187322,10,8
9456088744,70354798,10,8
4735759708,20103048,10,8
6156019074,82542239,10,8
5427071101,17453578,10,8
6055448536,54769022,10,8
2643199756,72255420,10,8
3637175126,39295677,10,8
7292804269,82048173,10,8
7792511365,90930766,10,8
5748547479,96931272,10,8
2970780704,48770747,10,8
3264050560,25133680,10,8
9529809752,90433772,10,8
2981253192,65009663,10,8
5852451610,42730871,10,8
5142146588,20038318,10,8
9517187284,92631549,10,8
8025249831,74330854,10,8
2323812220,53072596,10,8
3247207784,30171087,10,8
4240274968,94924050,10,8
5402084080,94283500,10,8
3564518845,84472643,10,8
1151351522,50322204,10,8
7642433861,79032156,10,8
1453804927,44205034,10,8
7118738273,35225568,10,8
5711303533,54082635,10,8
1040998346,26201010,10,8
1863281020,18699189,10,8
4830988220,74453411,10,8
9145920139,71578944,10,8
1952282396,19768682,10,8
9382049373,99452414,10,8
4373515148,289512000,10,9
1271065302,461232078,10,9
1973974974,614281837,10,9
7397239913,823786950,10,9
1232685748,525649675,10,9
4653487279,897996495,10,9
6834005824,519702082,10,9
3916576295,427829794,10,9
2660829334,395112415,10,9
5103783989,694051093,10,9
6096951823,547463382,10,9
7435040446,528134841,10,9
4927299506,120684974,10,9
3908197446,326759605,10,9
7540057938,401925561,10,9
1716693144,432283604,10,9
3507669700,173659220,10,9
1776763723,193456310,10,9
5278306557,357908465,10,9
8541806000,434884488,10,9
7050966570,364877803,10,9
5709926640,830743778,10,9
3845693004,146430163,10,9
9747191048,440044428,10,9
6844539883,759696336,10,9
3787269900,804450153,10,9
7228483581,680078686,10,9
5254368134,466667744,10,9
5457619844,383527100,10,9
9908859135,191407611,10,9
6874158559,129894306,10,9
8032067128,511649567,10,9
7213550272,281218686,10,9
7265286439,731594031,10,9
1622520950,847083771,10,9
1223162565,839933951,10,9
4969811030,237607885,10,9
1835514383,221017913,10,9
7367947262,284900498,10,9
8036918767,490997092,10,9
7844237889,565870453,10,9
5146208178,672618872,10,9
5807711404,603985260,10,9
9561414915,138991710,10,9
3665256078,968978829,10,9
7139791372,456614553,10,9
2940577103,967720133,10,9
4361817962,315794948,10,9
4662961431,683674326,10,9
5428090199,297390770,10,9
4432874057,756567347,10,9
5317691111,884765739,10,9
3631206770,199654362,10,9
5541562526,664953639,10,9
8495975281,457895544,10,9
4650601792,217850953,10,9
7755195202,250702252,10,9
3848955040,902342658,10,9
3672855683,805857784,10,9
2771327822,666363231,10,9
8404193571,573367765,10,9
7066485456,518652513,10,9
5004359402,868267353,10,9
3225880802,172174299,10,9
2278720772,761441889,10,9
5140305609,365807809,10,9
3234800781,699559322,10,9
3850787059,718748568,10,9
4899761276,773544064,10,9
2330600329,887929941,10,9
8879230564,579589492,10,9
1541949965,405318283,10,9
7629610298,703494586,10,9
2842088161,172946562,10,9
7812588968,942640180,10,9
6420334856,542885996,10,9
8346632897,632004957,10,9
4661727148,670348707,10,9
8606392015,960512278,10,9
2903132735,763403844,10,9
6062009632,238773151,10,9
4482076362,674972240,10,9
7200041265,632389416,10,9
3720450585,260757368,10,9
8354634822,785333900,10,9
4669905669,539464179,10,9
9893464973,664029852,10,9
5305825442,867133228,10,9
9210807350,269604672,10,9
1004217649,379753918,10,9
2338297005,817318380,10,9
9161651424,820261667,10,9
5493030818,863531328,10,9
3826032782,581110112,10,9
1587006191,722728324,10,9
2260136403,328786262,10,9
2055902792,858565167,10,9
8304764003,344329088,10,9
5781340282,131660106,10,9
8739999043,440790997,10,9
7125178249,9769624329,10,10
6946320990,1555581701,10,10
4122727218,2453056196,10,10
5100992781,9308739674,10,10
9745598721,3038684887,10,10
9802808866,6211761896,10,10
8580975742,7774114042,10,10
7068346981,2103352522,10,10
5658188701,6072265342,10,10
9917630049,3506548701,10,10
4046001432,6758150258,10,10
7494419377,3557788641,10,10
1415175135,6305936887,10,10
1121089641,3145961983,10,10
3810247933,9129245216,10,10
7214735466,3790040062,10,10
9245995364,5856589609,10,10
7519000314,3874894759,10,10
4584233914,9149118424,10,10
4808484948,6649048663,10,10
4545474644,5046889731,10,10
5670909468,6940800537,10,10
5595961687,8522903730,10,10
6495755911,1393978461,10,10
1349033697,6132327312,10,10
3395528726,6589313582,10,10
3018464629,8727670976,10,10
8049070865,4569534139,10,10
1332952711,5622870087,10,10
5181083369,4005291395,10,10
7003430295,4750143304,10,10
6795790289,3008511898,10,10
4657699001,9025912029,10,10
1156872103,8575197521,10,10
8390631093,8740961168,10,10
5252667469,3236693713,10,10
4750564033,8008468838,10,10
9030884402,6022587077,10,10
4235073126,4830512654,10,10
3751465821,4054261828,10,10
4473124262,2186774216,10,10
9471992222,5273255712,10,10
1075136264,5580669954,10,10
8614224282,8042834261,10,10
4628161463,7075321689,10,10
1597362114,4057663054,10,10
3257318326,2106885602,10,10
7561665404,2299295576,10,10
7918224496,6298489421,10,10
5993105878,2586029147,10,10
5274037650,1556911255,10,10
9507255882,4893126521,10,10
2768091215,8625766480,10,10
8307209988,1562731046,10,10
8713327462,6397337413,10,10
8820140228,1828258526,10,10
7610038482,9863181683,10,10
1422407664,2508688564,10,10
9384036461,1525126051,10,10
7409350800,9594344152,10,10
6058974709,2559101010,10,10
1592865067,3922179319,10,10
8498514314,6632290915,10,10
4609508878,7558111979,10,10
4737380611,4611062439,10,10
1415412328,3212580312,10,10
7599316796,1966577027,10,10
1237846570,5927512582,10,10
8305483941,8466820860,10,10
9863749339,5098893368,10,10
9766787525,4238478884,10,10
7820840590,9066029659,10,10
7453029864,8703186150,10,10
8421490170,9358794869,10,10
6377231752,7087501758,10,10
2436672774,8666931147,10,10
6397647152,4341043838,10,10
1312677091,7999223799,10,10
5328332910,3139020231,10,10
4903349605,5524772817,10,10
3759434902,3328148163,10,10
8342430623,1909154180,10,10
6261911504,3903623992,10,10
1094882837,9697049176,10,10
5316795722,8005418547,10,10
2138186743,2768575764,10,10
2990181556,3873355610,10,10
4965288234,4925905924,10,10
4282121327,1550659128,10,10
7001249352,2062732472,10,10
9718798002,9267808291,10,10
6395246814,7363723484,10,10
6067421478,3379481054,10,10
4629752192,4478942639,10,10
1869586063,8596973422,10,10
6385798036,1962294367,10,10
6640068433,9574707133,10,10
9935920869,3608017111,10,10
3537700786,9779018095,10,10
5343847540,9730150224,10,10
